,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.3811722993850708,-0.49460384249687195,0.509110152721405,0.3811722993850708,-0.49460384249687195,0.509110152721405,good
1,sphere,-0.5128625631332397,-0.5157990455627441,0.40925347805023193,-0.5128625631332397,-0.5157990455627441,0.40925347805023193,good
2,sphere,0.42167234420776367,0.4556446075439453,0.5165221095085144,0.42167234420776367,0.4556446075439453,0.5165221095085144,good
3,sphere,-0.5541670322418213,0.42992475628852844,0.5141615867614746,-0.5541670322418213,0.42992475628852844,0.5141615867614746,good
4,sphere,-0.6307527422904968,-0.5665216445922852,-0.6150694489479065,-0.6307527422904968,-0.5665216445922852,-0.6150694489479065,good
5,sphere,0.5471932888031006,-0.5907057523727417,-0.5252431631088257,0.5471932888031006,-0.5907057523727417,-0.5252431631088257,good
6,sphere,-0.582662045955658,0.5332925319671631,-0.5753792524337769,-0.582662045955658,0.5332925319671631,-0.5753792524337769,good
7,sphere,0.40509626269340515,0.47511839866638184,-0.49306192994117737,0.40509626269340515,0.47511839866638184,-0.49306192994117737,good
8,sphere,-0.1595343053340912,-0.15911173820495605,0.49250662326812744,-0.1595343053340912,-0.15911173820495605,0.49250662326812744,good
9,sphere,-0.004271984100341797,0.06477293372154236,-0.6550238132476807,-0.004271984100341797,0.06477293372154236,-0.6550238132476807,good
10,sphere,-0.030226320028305054,0.4131915271282196,-0.05729472637176514,-0.030226320028305054,0.4131915271282196,-0.05729472637176514,good
11,sphere,-0.022145003080368042,-0.3988235294818878,-0.13845935463905334,-0.022145003080368042,-0.3988235294818878,-0.13845935463905334,good
12,sphere,0.47415992617607117,-0.11959990859031677,-0.08316969871520996,0.47415992617607117,-0.11959990859031677,-0.08316969871520996,good
13,sphere,-0.5109944343566895,0.06525667011737823,-0.1588211953639984,-0.5109944343566895,0.06525667011737823,-0.1588211953639984,good
14,sphere,-0.03547865152359009,-0.5262511968612671,0.45091167092323303,-0.03547865152359009,-0.5262511968612671,0.45091167092323303,good
15,sphere,-0.5252917408943176,-0.049323976039886475,0.48975005745887756,-0.5252917408943176,-0.049323976039886475,0.48975005745887756,good
16,sphere,-0.002636432647705078,0.40721389651298523,0.4064828157424927,-0.002636432647705078,0.40721389651298523,0.4064828157424927,good
17,sphere,0.3539796471595764,-0.08311319351196289,0.4804176092147827,0.3539796471595764,-0.08311319351196289,0.4804176092147827,good
