,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.9990763664245605,-0.5226638317108154,0.46173739433288574,0.9990763664245605,-0.5226638317108154,0.46173739433288574,bad
1,sphere,-0.4459773302078247,-0.43364405632019043,0.8811353445053101,-0.4459773302078247,-0.43364405632019043,0.8811353445053101,bad
2,sphere,0.8289761543273926,0.6862926483154297,0.4306071400642395,0.8289761543273926,0.6862926483154297,0.4306071400642395,bad
3,sphere,-0.27249836921691895,0.7943160533905029,0.44052135944366455,-0.27249836921691895,0.7943160533905029,0.44052135944366455,bad
4,sphere,0.049161434173583984,-0.22060894966125488,-0.0167083740234375,0.049161434173583984,-0.22060894966125488,-0.0167083740234375,bad
5,sphere,0.3017882704734802,-0.11903595924377441,-0.3939785957336426,0.3017882704734802,-0.11903595924377441,-0.3939785957336426,bad
6,sphere,-0.15281939506530762,0.36017125844955444,-0.18340718746185303,-0.15281939506530762,0.36017125844955444,-0.18340718746185303,bad
7,sphere,0.8985956907272339,0.6045026779174805,-0.5291398763656616,0.8985956907272339,0.6045026779174805,-0.5291398763656616,bad
8,sphere,0.6700440645217896,0.6682692766189575,0.5314722061157227,0.6700440645217896,0.6682692766189575,0.5314722061157227,bad
9,sphere,0.017942309379577637,-0.2720463275909424,0.15110015869140625,0.017942309379577637,-0.2720463275909424,0.15110015869140625,bad
10,sphere,0.12695050239562988,0.8645955324172974,0.2406378984451294,0.12695050239562988,0.8645955324172974,0.2406378984451294,bad
11,sphere,0.09300899505615234,-0.9249411821365356,0.5815292596817017,0.09300899505615234,-0.9249411821365356,0.5815292596817017,bad
12,sphere,0.6085282564163208,0.5023195743560791,0.3493126630783081,0.6085282564163208,0.5023195743560791,0.3493126630783081,bad
13,sphere,-0.4538233280181885,-0.27407801151275635,0.6670489311218262,-0.4538233280181885,-0.27407801151275635,0.6670489311218262,bad
14,sphere,0.1490103006362915,-0.3897451162338257,0.706170916557312,0.1490103006362915,-0.3897451162338257,0.706170916557312,bad
15,sphere,-0.39377474784851074,0.20716071128845215,0.5430498123168945,-0.39377474784851074,0.20716071128845215,0.5430498123168945,bad
16,sphere,0.011072993278503418,0.8897016048431396,0.8927721977233887,0.011072993278503418,0.8897016048431396,0.8927721977233887,bad
17,sphere,1.1132854223251343,0.34907543659210205,0.5822460651397705,1.1132854223251343,0.34907543659210205,0.5822460651397705,bad
18,sphere,0.4846222400665283,-0.545579195022583,0.13297486305236816,0.4846222400665283,-0.545579195022583,0.13297486305236816,bad
19,sphere,0.6283652782440186,0.3564842939376831,-0.2981717586517334,0.6283652782440186,0.3564842939376831,-0.2981717586517334,bad
20,sphere,0.16054344177246094,0.5917028188705444,-0.3906230926513672,0.16054344177246094,0.5917028188705444,-0.3906230926513672,bad
21,sphere,-0.2790583372116089,0.1161658763885498,-0.04339170455932617,-0.2790583372116089,0.1161658763885498,-0.04339170455932617,bad
