,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.28611016273498535,-0.4902869164943695,0.5163983106613159,0.28611016273498535,-0.4902869164943695,0.5163983106613159,good
1,sphere,-0.5231525897979736,-0.5284382700920105,0.33665627241134644,-0.5231525897979736,-0.5284382700920105,0.33665627241134644,good
2,sphere,0.3590102195739746,0.42016029357910156,0.5297397971153259,0.3590102195739746,0.42016029357910156,0.5297397971153259,good
3,sphere,-0.5975006818771362,0.3738645911216736,0.5254908800125122,-0.5975006818771362,0.3738645911216736,0.5254908800125122,good
4,sphere,-0.7353549003601074,-0.6197389960289001,-0.7071250081062317,-0.7353549003601074,-0.6197389960289001,-0.7071250081062317,good
5,sphere,0.5849478840827942,-0.6632702946662903,-0.545437753200531,0.5849478840827942,-0.6632702946662903,-0.545437753200531,good
6,sphere,-0.6487916707992554,0.5599266290664673,-0.6356826424598694,-0.6487916707992554,0.5599266290664673,-0.6356826424598694,good
7,sphere,0.3291732668876648,0.45521312952041626,-0.4875114858150482,0.3291732668876648,0.45521312952041626,-0.4875114858150482,good
8,sphere,-0.28716176748275757,-0.28640109300613403,0.4865119159221649,-0.28716176748275757,-0.28640109300613403,0.4865119159221649,good
9,sphere,-0.007689565420150757,0.11659127473831177,-0.7790428996086121,-0.007689565420150757,0.11659127473831177,-0.7790428996086121,good
10,sphere,-0.054407358169555664,0.34374475479125977,-0.1031305193901062,-0.054407358169555664,0.34374475479125977,-0.1031305193901062,good
11,sphere,-0.03986099362373352,-0.31788235902786255,-0.24922680854797363,-0.03986099362373352,-0.31788235902786255,-0.24922680854797363,good
12,sphere,0.4534878730773926,-0.21527981758117676,-0.14970546960830688,0.4534878730773926,-0.21527981758117676,-0.14970546960830688,good
13,sphere,-0.51978999376297,0.11746200919151306,-0.28587812185287476,-0.51978999376297,0.11746200919151306,-0.28587812185287476,good
14,sphere,-0.06386154890060425,-0.5472520589828491,0.411641001701355,-0.06386154890060425,-0.5472520589828491,0.411641001701355,good
15,sphere,-0.5455251336097717,-0.0887831449508667,0.48155009746551514,-0.5455251336097717,-0.0887831449508667,0.48155009746551514,good
16,sphere,-0.004745572805404663,0.3329850435256958,0.3316690921783447,-0.004745572805404663,0.3329850435256958,0.3316690921783447,good
17,sphere,0.23716336488723755,-0.1496037244796753,0.4647516906261444,0.23716336488723755,-0.1496037244796753,0.4647516906261444,good
18,sphere,-0.20769524574279785,-0.4804660677909851,-0.771274983882904,-0.20769524574279785,-0.4804660677909851,-0.771274983882904,good
19,sphere,0.4449862837791443,-0.1527789831161499,-0.5864977836608887,0.4449862837791443,-0.1527789831161499,-0.5864977836608887,good
20,sphere,-0.06880432367324829,0.46069878339767456,-0.5468758344650269,-0.06880432367324829,0.46069878339767456,-0.5468758344650269,good
21,sphere,-0.5946892499923706,-0.04978540539741516,-0.69568932056427,-0.5946892499923706,-0.04978540539741516,-0.69568932056427,good
22,sphere,0.4909657835960388,0.2676445245742798,-0.06718844175338745,0.4909657835960388,0.2676445245742798,-0.06718844175338745,good
23,sphere,-0.6047730445861816,0.4627932012081146,-0.15152204036712646,-0.6047730445861816,0.4627932012081146,-0.15152204036712646,good
24,sphere,-0.670136570930481,-0.36998313665390015,-0.2582794427871704,-0.670136570930481,-0.36998313665390015,-0.2582794427871704,good
25,sphere,0.3853769302368164,-0.5658282041549683,-0.07584512233734131,0.3853769302368164,-0.5658282041549683,-0.07584512233734131,good
26,sphere,-0.004012405872344971,-0.2896028161048889,0.5591254234313965,-0.004012405872344971,-0.2896028161048889,0.5591254234313965,good
27,sphere,-0.3135213851928711,-0.2299126386642456,0.3610343337059021,-0.3135213851928711,-0.2299126386642456,0.3610343337059021,good
28,sphere,-0.35396522283554077,0.05463343858718872,0.5482351779937744,-0.35396522283554077,0.05463343858718872,0.5482351779937744,good
29,sphere,0.06406944990158081,0.14192801713943481,0.5876563787460327,0.06406944990158081,0.14192801713943481,0.5876563787460327,good
30,sphere,-0.4703952670097351,-0.18578797578811646,-0.718488335609436,-0.4703952670097351,-0.18578797578811646,-0.718488335609436,good
31,sphere,0.21533158421516418,-0.37455910444259644,-0.7764844298362732,0.21533158421516418,-0.37455910444259644,-0.7764844298362732,good
32,sphere,0.13152486085891724,0.14104938507080078,-0.6382330656051636,0.13152486085891724,0.14104938507080078,-0.6382330656051636,good
33,sphere,-0.3394835591316223,0.37091854214668274,-0.7848931550979614,-0.3394835591316223,0.37091854214668274,-0.7848931550979614,good
34,sphere,-0.32000732421875,0.5657528638839722,-0.2991214394569397,-0.32000732421875,0.5657528638839722,-0.2991214394569397,good
35,sphere,0.20220378041267395,0.33333665132522583,-0.18872353434562683,0.20220378041267395,0.33333665132522583,-0.18872353434562683,good
36,sphere,0.17028021812438965,0.37432748079299927,0.31059399247169495,0.17028021812438965,0.37432748079299927,0.31059399247169495,good
37,sphere,-0.30170655250549316,0.43875133991241455,0.2219032645225525,-0.30170655250549316,0.43875133991241455,0.2219032645225525,good
38,sphere,0.23064959049224854,-0.4105170965194702,-0.3425790071487427,0.23064959049224854,-0.4105170965194702,-0.3425790071487427,good
39,sphere,-0.40570318698883057,-0.46253570914268494,-0.5616676211357117,-0.40570318698883057,-0.46253570914268494,-0.5616676211357117,good
40,sphere,-0.34059643745422363,-0.49374017119407654,0.0005446672439575195,-0.34059643745422363,-0.49374017119407654,0.0005446672439575195,good
41,sphere,0.00785595178604126,-0.5511762499809265,0.1437777280807495,0.00785595178604126,-0.5511762499809265,0.1437777280807495,good
42,sphere,0.4223822355270386,-0.4562816619873047,-0.2533796429634094,0.4223822355270386,-0.4562816619873047,-0.2533796429634094,good
43,sphere,0.25056326389312744,-0.2788519859313965,0.23540684580802917,0.25056326389312744,-0.2788519859313965,0.23540684580802917,good
44,sphere,0.34065520763397217,-0.09123939275741577,0.2630203664302826,0.34065520763397217,-0.09123939275741577,0.2630203664302826,good
45,sphere,0.5067815184593201,0.05469697713851929,-0.1570603847503662,0.5067815184593201,0.05469697713851929,-0.1570603847503662,good
46,sphere,-0.5253088474273682,-0.18342721462249756,-0.06338191032409668,-0.5253088474273682,-0.18342721462249756,-0.06338191032409668,good
47,sphere,-0.7680068612098694,-0.0865514874458313,-0.5478058457374573,-0.7680068612098694,-0.0865514874458313,-0.5478058457374573,good
48,sphere,-0.7257689237594604,0.21094182133674622,-0.4277777671813965,-0.7257689237594604,0.21094182133674622,-0.4277777671813965,good
49,sphere,-0.5672155022621155,-0.010463297367095947,0.1944865584373474,-0.5672155022621155,-0.010463297367095947,0.1944865584373474,good
50,sphere,-0.19518625736236572,-0.22550377249717712,0.5349876880645752,-0.19518625736236572,-0.22550377249717712,0.5349876880645752,good
51,sphere,-0.39674484729766846,-0.10378450155258179,0.4889247417449951,-0.39674484729766846,-0.10378450155258179,0.4889247417449951,good
52,sphere,-0.17690753936767578,0.011045396327972412,0.4639425277709961,-0.17690753936767578,0.011045396327972412,0.4639425277709961,good
53,sphere,-0.039755046367645264,-0.18483573198318481,0.582207977771759,-0.039755046367645264,-0.18483573198318481,0.582207977771759,good
54,sphere,-0.158949077129364,-0.1331695318222046,-0.8134814500808716,-0.158949077129364,-0.1331695318222046,-0.8134814500808716,good
55,sphere,0.17989897727966309,-0.0869719386100769,-0.7778640389442444,0.17989897727966309,-0.0869719386100769,-0.7778640389442444,good
56,sphere,-0.08552181720733643,0.22044119238853455,-0.759412407875061,-0.08552181720733643,0.22044119238853455,-0.759412407875061,good
57,sphere,-0.3382949233055115,0.09379413723945618,-0.7171041369438171,-0.3382949233055115,0.09379413723945618,-0.7171041369438171,good
58,sphere,-0.001041114330291748,0.42517411708831787,-0.138259619474411,-0.001041114330291748,0.42517411708831787,-0.138259619474411,good
59,sphere,0.1772831678390503,0.38255012035369873,-0.06460142135620117,0.1772831678390503,0.38255012035369873,-0.06460142135620117,good
