,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.5237655639648438,-0.5010792016983032,0.49817797541618347,0.5237655639648438,-0.5010792016983032,0.49817797541618347,good
1,sphere,-0.49742749333381653,-0.4968401789665222,0.5181493163108826,-0.49742749333381653,-0.4968401789665222,0.5181493163108826,good
2,sphere,0.5156655311584473,0.5088710784912109,0.4966955780982971,0.5156655311584473,0.5088710784912109,0.4966955780982971,good
3,sphere,-0.48916658759117126,0.5140150785446167,0.4971676766872406,-0.48916658759117126,0.5140150785446167,0.4971676766872406,good
4,sphere,-0.47384944558143616,-0.48669567704200745,-0.4769861102104187,-0.47384944558143616,-0.48669567704200745,-0.4769861102104187,good
5,sphere,0.4905613362789154,-0.48185884952545166,-0.49495136737823486,0.4905613362789154,-0.48185884952545166,-0.49495136737823486,good
6,sphere,-0.48346757888793945,0.49334147572517395,-0.4849241375923157,-0.48346757888793945,0.49334147572517395,-0.4849241375923157,good
7,sphere,0.5189807415008545,0.5049763321876526,-0.5013875961303711,0.5189807415008545,0.5049763321876526,-0.5013875961303711,good
8,sphere,0.0319068618118763,0.03182234987616539,0.5014986991882324,0.0319068618118763,0.03182234987616539,0.5014986991882324,good
9,sphere,0.00085439532995224,-0.012954585254192352,-0.46899524331092834,0.00085439532995224,-0.012954585254192352,-0.46899524331092834,good
10,sphere,0.006045263260602951,0.5173617005348206,0.011458944529294968,0.006045263260602951,0.5173617005348206,0.011458944529294968,good
11,sphere,0.004429001361131668,-0.5202353000640869,0.027691874653100967,0.004429001361131668,-0.5202353000640869,0.027691874653100967,good
12,sphere,0.5051680207252502,0.023919980973005295,0.016633938997983932,0.5051680207252502,0.023919980973005295,0.016633938997983932,good
13,sphere,-0.49780112504959106,-0.013051334768533707,0.03176424279808998,-0.49780112504959106,-0.013051334768533707,0.03176424279808998,good
14,sphere,0.007095731794834137,-0.4947497546672821,0.5098176598548889,0.007095731794834137,-0.4947497546672821,0.5098176598548889,good
15,sphere,-0.4949416518211365,0.009864795953035355,0.50204998254776,-0.4949416518211365,0.009864795953035355,0.50204998254776,good
16,sphere,0.0005272850394248962,0.5185572504997253,0.5187034606933594,0.0005272850394248962,0.5185572504997253,0.5187034606933594,good
17,sphere,0.5292040705680847,0.0166226364672184,0.5039165019989014,0.5292040705680847,0.0166226364672184,0.5039165019989014,good
18,sphere,0.023077253252267838,-0.5021704435348511,-0.4698583483695984,0.023077253252267838,-0.5021704435348511,-0.4698583483695984,good
19,sphere,0.5061126351356506,0.016975443810224533,-0.4903891384601593,0.5061126351356506,0.016975443810224533,-0.4903891384601593,good
20,sphere,0.007644928991794586,0.5043668150901794,-0.49479156732559204,0.007644928991794586,0.5043668150901794,-0.49479156732559204,good
21,sphere,-0.4894789755344391,0.005531709641218185,-0.4782567322254181,-0.4894789755344391,0.005531709641218185,-0.4782567322254181,good
22,sphere,0.5010038018226624,0.5258172750473022,0.007465381175279617,0.5010038018226624,0.5258172750473022,0.007465381175279617,good
23,sphere,-0.4883585572242737,0.5041340589523315,0.016835782676935196,-0.4883585572242737,0.5041340589523315,0.016835782676935196,good
24,sphere,-0.48109593987464905,-0.5144463181495667,0.028697717934846878,-0.48109593987464905,-0.5144463181495667,0.028697717934846878,good
25,sphere,0.512735903263092,-0.4926857650279999,0.008427239954471588,0.512735903263092,-0.4926857650279999,0.008427239954471588,good
26,sphere,0.27822360396385193,-0.2455996870994568,0.493430495262146,0.27822360396385193,-0.2455996870994568,0.493430495262146,good
27,sphere,-0.24294206500053406,-0.2522319257259369,0.5154406428337097,-0.24294206500053406,-0.2522319257259369,0.5154406428337097,good
28,sphere,-0.23844830691814423,0.2717073857784271,0.4946405291557312,-0.23844830691814423,0.2717073857784271,0.4946405291557312,good
29,sphere,0.270658940076828,0.26200801134109497,0.49026039242744446,0.270658940076828,0.26200801134109497,0.49026039242744446,good
30,sphere,-0.22551164031028748,-0.25713467597961426,-0.4757235050201416,-0.22551164031028748,-0.25713467597961426,-0.4757235050201416,good
31,sphere,0.2538520395755768,-0.23616009950637817,-0.4692794978618622,0.2538520395755768,-0.23616009950637817,-0.4692794978618622,good
32,sphere,0.26316389441490173,0.2621056139469147,-0.48464077711105347,0.26316389441490173,0.2621056139469147,-0.48464077711105347,good
33,sphere,-0.24005737900733948,0.23656460642814636,-0.46834519505500793,-0.24005737900733948,0.23656460642814636,-0.46834519505500793,good
34,sphere,-0.2422214150428772,0.4926941394805908,-0.24454206228256226,-0.2422214150428772,0.4926941394805908,-0.24454206228256226,good
35,sphere,0.25531068444252014,0.5185181498527527,-0.25680848956108093,0.25531068444252014,0.5185181498527527,-0.25680848956108093,good
36,sphere,0.25885775685310364,0.5139636397361755,0.24326732754707336,0.25885775685310364,0.5139636397361755,0.24326732754707336,good
37,sphere,-0.24425482749938965,0.506805419921875,0.25312185287475586,-0.24425482749938965,0.506805419921875,0.25312185287475586,good
38,sphere,0.2521500587463379,-0.5099425315856934,-0.23971344530582428,0.2521500587463379,-0.5099425315856934,-0.23971344530582428,good
39,sphere,-0.23269964754581451,-0.5041626691818237,-0.2153702676296234,-0.23269964754581451,-0.5041626691818237,-0.2153702676296234,good
40,sphere,-0.23993372917175293,-0.500695526599884,0.277717262506485,-0.23993372917175293,-0.500695526599884,0.277717262506485,good
