,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.11975139379501343,-0.48273229598999023,0.529152512550354,0.11975139379501343,-0.48273229598999023,0.529152512550354,bad
1,sphere,-0.5411601066589355,-0.5505569577217102,0.20961111783981323,-0.5411601066589355,-0.5505569577217102,0.20961111783981323,bad
2,sphere,0.24935144186019897,0.358062744140625,0.5528707504272461,0.24935144186019897,0.358062744140625,0.5528707504272461,bad
3,sphere,-0.6733345985412598,0.27575916051864624,0.5453170537948608,-0.6733345985412598,0.27575916051864624,0.5453170537948608,bad
4,sphere,-0.9184088110923767,-0.7128693461418152,-0.8682222962379456,-0.9184088110923767,-0.7128693461418152,-0.8682222962379456,bad
5,sphere,0.651018500328064,-0.7902583479881287,-0.5807782411575317,0.651018500328064,-0.7902583479881287,-0.5807782411575317,bad
6,sphere,-0.7645185589790344,0.6065362095832825,-0.7412136197090149,-0.7645185589790344,0.6065362095832825,-0.7412136197090149,bad
7,sphere,0.19630807638168335,0.4203788638114929,-0.4777981638908386,0.19630807638168335,0.4203788638114929,-0.4777981638908386,bad
8,sphere,-0.5105097889900208,-0.5091575980186462,0.4760211706161499,-0.5105097889900208,-0.5091575980186462,0.4760211706161499,bad
9,sphere,-0.01367032527923584,0.20727336406707764,-0.9960762858390808,-0.01367032527923584,0.20727336406707764,-0.9960762858390808,bad
10,sphere,-0.09672421216964722,0.22221285104751587,-0.18334311246871948,-0.09672421216964722,0.22221285104751587,-0.18334311246871948,bad
11,sphere,-0.07086402177810669,-0.17623528838157654,-0.4430699944496155,-0.07086402177810669,-0.17623528838157654,-0.4430699944496155,bad
12,sphere,0.41731178760528564,-0.3827196955680847,-0.2661430239677429,0.41731178760528564,-0.3827196955680847,-0.2661430239677429,bad
13,sphere,-0.5351821780204773,0.2088213562965393,-0.5082278847694397,-0.5351821780204773,0.2088213562965393,-0.5082278847694397,bad
14,sphere,-0.11353170871734619,-0.584003746509552,0.3429173231124878,-0.11353170871734619,-0.584003746509552,0.3429173231124878,bad
15,sphere,-0.5809335708618164,-0.15783673524856567,0.4672001600265503,-0.5809335708618164,-0.15783673524856567,0.4672001600265503,bad
