,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.3098756968975067,-0.4913661479949951,0.514576256275177,0.3098756968975067,-0.4913661479949951,0.514576256275177,good
1,sphere,-0.5205800533294678,-0.5252784490585327,0.3548055589199066,-0.5205800533294678,-0.5252784490585327,0.3548055589199066,good
2,sphere,0.3746757209300995,0.4290313720703125,0.526435375213623,0.3746757209300995,0.4290313720703125,0.526435375213623,good
3,sphere,-0.5866672992706299,0.3878795802593231,0.5226585268974304,-0.5866672992706299,0.3878795802593231,0.5226585268974304,good
4,sphere,-0.7092044353485107,-0.60643470287323,-0.6841111183166504,-0.7092044353485107,-0.60643470287323,-0.6841111183166504,good
5,sphere,0.575509250164032,-0.6451292037963867,-0.5403891205787659,0.575509250164032,-0.6451292037963867,-0.5403891205787659,good
6,sphere,-0.6322592496871948,0.5532680749893188,-0.6206067800521851,-0.6322592496871948,0.5532680749893188,-0.6206067800521851,good
7,sphere,0.3481540381908417,0.46018943190574646,-0.4888990819454193,0.3481540381908417,0.46018943190574646,-0.4888990819454193,good
8,sphere,-0.2552548944950104,-0.2545787990093231,0.48801058530807495,-0.2552548944950104,-0.2545787990093231,0.48801058530807495,good
9,sphere,-0.00683516263961792,0.10363668203353882,-0.7480381727218628,-0.00683516263961792,0.10363668203353882,-0.7480381727218628,good
10,sphere,-0.04836210608482361,0.36110642552375793,-0.09167155623435974,-0.04836210608482361,0.36110642552375793,-0.09167155623435974,good
11,sphere,-0.035432010889053345,-0.33811765909194946,-0.22153499722480774,-0.035432010889053345,-0.33811765909194946,-0.22153499722480774,good
12,sphere,0.4586558938026428,-0.19135984778404236,-0.13307151198387146,0.4586558938026428,-0.19135984778404236,-0.13307151198387146,good
13,sphere,-0.517591118812561,0.10441067814826965,-0.25411394238471985,-0.517591118812561,0.10441067814826965,-0.25411394238471985,good
14,sphere,-0.056765854358673096,-0.5420018434524536,0.4214586615562439,-0.056765854358673096,-0.5420018434524536,0.4214586615562439,good
15,sphere,-0.5404667854309082,-0.07891836762428284,0.48360008001327515,-0.5404667854309082,-0.07891836762428284,0.48360008001327515,good
16,sphere,-0.00421828031539917,0.351542204618454,0.3503725230693817,-0.00421828031539917,0.351542204618454,0.3503725230693817,good
17,sphere,0.2663674056529999,-0.1329810917377472,0.4686681628227234,0.2663674056529999,-0.1329810917377472,0.4686681628227234,good
18,sphere,-0.1846180260181427,-0.4826365113258362,-0.7411333322525024,-0.1846180260181427,-0.4826365113258362,-0.7411333322525024,good
19,sphere,0.4510989189147949,-0.13580355048179626,-0.5768869519233704,0.4510989189147949,-0.13580355048179626,-0.5768869519233704,good
20,sphere,-0.06115943193435669,0.4650655686855316,-0.5416674017906189,-0.06115943193435669,0.4650655686855316,-0.5416674017906189,good
21,sphere,-0.5841682553291321,-0.04425367712974548,-0.6739460229873657,-0.5841682553291321,-0.04425367712974548,-0.6739460229873657,good
22,sphere,0.49196958541870117,0.29346176981925964,-0.05972304940223694,0.49196958541870117,0.29346176981925964,-0.05972304940223694,good
23,sphere,-0.5931316018104553,0.46692728996276855,-0.13468626141548157,-0.5931316018104553,0.46692728996276855,-0.13468626141548157,good
24,sphere,-0.6512324810028076,-0.3844294548034668,-0.22958174347877502,-0.6512324810028076,-0.3844294548034668,-0.22958174347877502,good
25,sphere,0.39811280369758606,-0.5585139989852905,-0.0674179196357727,0.39811280369758606,-0.5585139989852905,-0.0674179196357727,good
26,sphere,0.024211138486862183,-0.2852025032043457,0.5525559782981873,0.024211138486862183,-0.2852025032043457,0.5525559782981873,good
27,sphere,-0.30646342039108276,-0.2321445643901825,0.37647494673728943,-0.30646342039108276,-0.2321445643901825,0.37647494673728943,good
28,sphere,-0.3424135148525238,0.07634082436561584,0.5428757071495056,-0.3424135148525238,0.07634082436561584,0.5428757071495056,good
29,sphere,0.08472838997840881,0.1539359986782074,0.5779167413711548,0.08472838997840881,0.1539359986782074,0.5779167413711548,good
30,sphere,-0.4459069073200226,-0.1929226517677307,-0.6942118406295776,-0.4459069073200226,-0.1929226517677307,-0.6942118406295776,good
31,sphere,0.21918362379074097,-0.360719233751297,-0.745763897895813,0.21918362379074097,-0.360719233751297,-0.745763897895813,good
32,sphere,0.14468875527381897,0.15315499901771545,-0.6228737831115723,0.14468875527381897,0.15315499901771545,-0.6228737831115723,good
33,sphere,-0.3295409083366394,0.3574831485748291,-0.7532384395599365,-0.3295409083366394,0.3574831485748291,-0.7532384395599365,good
34,sphere,-0.3122287392616272,0.558447003364563,-0.29366350173950195,-0.3122287392616272,0.558447003364563,-0.29366350173950195,good
35,sphere,0.2075144648551941,0.35185477137565613,-0.19553202390670776,0.2075144648551941,0.35185477137565613,-0.19553202390670776,good
36,sphere,0.17913800477981567,0.3882910907268524,0.3038613200187683,0.17913800477981567,0.3882910907268524,0.3038613200187683,good
37,sphere,-0.2959613800048828,0.44555673003196716,0.22502511739730835,-0.2959613800048828,0.44555673003196716,0.22502511739730835,good
38,sphere,0.23279961943626404,-0.4204596281051636,-0.33229246735572815,0.23279961943626404,-0.4204596281051636,-0.33229246735572815,good
39,sphere,-0.3884028494358063,-0.46669840812683105,-0.5270378589630127,-0.3884028494358063,-0.46669840812683105,-0.5270378589630127,good
40,sphere,-0.33053016662597656,-0.49443572759628296,0.02826187014579773,-0.33053016662597656,-0.49443572759628296,0.02826187014579773,good
41,sphere,0.034760862588882446,-0.5454899668693542,0.15558019280433655,0.034760862588882446,-0.5454899668693542,0.15558019280433655,good
42,sphere,0.43100643157958984,-0.4333615005016327,-0.25300413370132446,0.43100643157958984,-0.4333615005016327,-0.25300413370132446,good
43,sphere,0.2782784402370453,-0.2756462097167969,0.2370283007621765,0.2782784402370453,-0.2756462097167969,0.2370283007621765,good
44,sphere,0.3583602011203766,-0.053323954343795776,0.2615736424922943,0.3583602011203766,-0.053323954343795776,0.2615736424922943,good
45,sphere,0.5060279965400696,0.07639732956886292,-0.1673870086669922,0.5060279965400696,0.07639732956886292,-0.1673870086669922,good
46,sphere,-0.52249675989151,-0.1908242106437683,-0.028561681509017944,-0.52249675989151,-0.1908242106437683,-0.028561681509017944,good
47,sphere,-0.7382283210754395,-0.10471242666244507,-0.514716386795044,-0.7382283210754395,-0.10471242666244507,-0.514716386795044,good
48,sphere,-0.7006834745407104,0.2152816355228424,-0.40802469849586487,-0.7006834745407104,0.2152816355228424,-0.40802469849586487,good
49,sphere,-0.5597470998764038,0.018477052450180054,0.20065468549728394,-0.5597470998764038,0.018477052450180054,0.20065468549728394,good
50,sphere,-0.17349889874458313,-0.22822555899620056,0.5311001539230347,-0.17349889874458313,-0.22822555899620056,0.5311001539230347,good
51,sphere,-0.3804398477077484,-0.09225288033485413,0.49015530943870544,-0.3804398477077484,-0.09225288033485413,0.49015530943870544,good
52,sphere,-0.15725114941596985,0.037595897912979126,0.46794891357421875,-0.15725114941596985,0.037595897912979126,0.46794891357421875,good
53,sphere,-0.007560044527053833,-0.16429844498634338,0.5730737447738647,-0.007560044527053833,-0.16429844498634338,0.5730737447738647,good
54,sphere,-0.14128807187080383,-0.14615067839622498,-0.778650164604187,-0.14128807187080383,-0.14615067839622498,-0.778650164604187,good
55,sphere,0.1876879632472992,-0.07730835676193237,-0.7469902038574219,0.1876879632472992,-0.07730835676193237,-0.7469902038574219,good
56,sphere,-0.07601937651634216,0.22372549772262573,-0.7305887937545776,-0.07601937651634216,0.22372549772262573,-0.7305887937545776,good
57,sphere,-0.3284843862056732,0.083372563123703,-0.692981481552124,-0.3284843862056732,0.083372563123703,-0.692981481552124,good
58,sphere,-0.0009254515171051025,0.43348807096481323,-0.1506752371788025,-0.0009254515171051025,0.43348807096481323,-0.1506752371788025,good
59,sphere,0.1853628158569336,0.3956000506877899,-0.05742350220680237,0.1853628158569336,0.3956000506877899,-0.05742350220680237,good
60,sphere,0.03641635179519653,0.3381459414958954,0.2160382866859436,0.03641635179519653,0.3381459414958954,0.2160382866859436,good
61,sphere,-0.33920565247535706,0.5178627371788025,0.0025263726711273193,-0.33920565247535706,0.5178627371788025,0.0025263726711273193,good
62,sphere,0.013218820095062256,-0.4461464583873749,-0.5214617252349854,0.013218820095062256,-0.4461464583873749,-0.5214617252349854,good
63,sphere,-0.4178190529346466,-0.2790526747703552,-0.23918762803077698,-0.4178190529346466,-0.2790526747703552,-0.23918762803077698,good
64,sphere,-0.04218205809593201,-0.5529699325561523,0.03725281357765198,-0.04218205809593201,-0.5529699325561523,0.03725281357765198,good
65,sphere,0.1949838101863861,-0.46298345923423767,0.009405851364135742,0.1949838101863861,-0.46298345923423767,0.009405851364135742,good
66,sphere,0.3693262040615082,-0.33091896772384644,-0.07753172516822815,0.3693262040615082,-0.33091896772384644,-0.07753172516822815,good
67,sphere,0.33288028836250305,-0.1579168140888214,0.18097266554832458,0.33288028836250305,-0.1579168140888214,0.18097266554832458,good
68,sphere,0.48672980070114136,-0.06756296753883362,-0.015360742807388306,0.48672980070114136,-0.06756296753883362,-0.015360742807388306,good
