,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,1.0703729391098022,-0.5259015560150146,0.45627129077911377,1.0703729391098022,-0.5259015560150146,0.45627129077911377,bad
1,sphere,-0.4382598400115967,-0.4241645336151123,0.9355833530426025,-0.4382598400115967,-0.4241645336151123,0.9355833530426025,bad
2,sphere,0.8759727478027344,0.7129058837890625,0.42069387435913086,0.8759727478027344,0.7129058837890625,0.42069387435913086,bad
3,sphere,-0.23999810218811035,0.8363611698150635,0.43202435970306396,-0.23999810218811035,0.8363611698150635,0.43202435970306396,bad
4,sphere,0.12761318683624268,-0.18069589138031006,0.05233335494995117,0.12761318683624268,-0.18069589138031006,0.05233335494995117,bad
5,sphere,0.27347224950790405,-0.0646125078201294,-0.37883269786834717,0.27347224950790405,-0.0646125078201294,-0.37883269786834717,bad
6,sphere,-0.10322213172912598,0.3401956558227539,-0.13817954063415527,-0.10322213172912598,0.3401956558227539,-0.13817954063415527,bad
7,sphere,0.9555379152297974,0.619431734085083,-0.5333027839660645,0.9555379152297974,0.619431734085083,-0.5333027839660645,bad
8,sphere,0.7657647132873535,0.763736367225647,0.5359681844711304,0.7657647132873535,0.763736367225647,0.5359681844711304,bad
9,sphere,0.020505547523498535,-0.31091010570526123,0.24411451816558838,0.020505547523498535,-0.31091010570526123,0.24411451816558838,bad
10,sphere,0.14508628845214844,0.9166806936264038,0.27501463890075684,0.14508628845214844,0.9166806936264038,0.27501463890075684,bad
11,sphere,0.10629606246948242,-0.9856470823287964,0.664604902267456,0.10629606246948242,-0.9856470823287964,0.664604902267456,bad
12,sphere,0.6240323781967163,0.5740796327590942,0.39921462535858154,0.6240323781967163,0.5740796327590942,0.39921462535858154,bad
13,sphere,-0.44722676277160645,-0.3132320046424866,0.7623417377471924,-0.44722676277160645,-0.3132320046424866,0.7623417377471924,bad
14,sphere,0.1702975034713745,-0.3739943504333496,0.7356239557266235,0.1702975034713745,-0.3739943504333496,0.7356239557266235,bad
15,sphere,-0.3785996437072754,0.2367551326751709,0.5491997003555298,-0.3785996437072754,0.2367551326751709,0.5491997003555298,bad
16,sphere,0.012654900550842285,0.9453732967376709,0.9488824605941772,0.012654900550842285,0.9453732967376709,0.9488824605941772,bad
17,sphere,1.2008976936340332,0.39894330501556396,0.5939954519271851,1.2008976936340332,0.39894330501556396,0.5939954519271851,bad
18,sphere,0.5538539886474609,-0.5520905256271362,0.22339999675750732,0.5538539886474609,-0.5520905256271362,0.22339999675750732,bad
19,sphere,0.6467032432556152,0.40741074085235596,-0.2693392038345337,0.6467032432556152,0.40741074085235596,-0.2693392038345337,bad
20,sphere,0.1834782361984253,0.6048033237457275,-0.37499773502349854,0.1834782361984253,0.6048033237457275,-0.37499773502349854,bad
21,sphere,-0.24749529361724854,0.13276100158691406,0.02183818817138672,-0.24749529361724854,0.13276100158691406,0.02183818817138672,bad
22,sphere,0.5240912437438965,1.119614601135254,0.1791691780090332,0.5240912437438965,1.119614601135254,0.1791691780090332,bad
23,sphere,-0.2206052541732788,0.5992181301116943,0.4040588140487671,-0.2206052541732788,0.5992181301116943,0.4040588140487671,bad
24,sphere,-0.0463024377822876,-0.8467116355895996,0.6887452602386475,-0.0463024377822876,-0.8467116355895996,0.6887452602386475,bad
